,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
67,1.39197513183329,1.1066048097751455,1.6683066148057497,29637.807875,28749.0,30502.0
68,1.2584647097436723,0.9894805594594858,1.5254676949215908,30394.51625,29592.0,31253.0
69,1.3101612515155798,1.045856737535587,1.5837226262778323,31465.350625,30596.0,32275.0
70,1.292137876844581,1.0388262061046079,1.5591044043718496,32504.24575,31585.0,33363.0
71,1.538302132022401,1.2839272190027828,1.7945650496915155,34714.189625,33845.0,35697.0
72,1.136182063423525,0.8737789060369541,1.3899186851589957,35035.859,34108.0,35931.0
73,1.3982791430085795,1.163784182955329,1.6387157964490067,36735.12725,35884.0,37569.0
74,0.9967132436141679,0.7690054102622771,1.2357696358036774,36518.9205,35654.0,37372.0
75,1.2176234559317343,0.9696349063731107,1.4453781997270152,37466.4695,36546.0,38273.0
76,1.3024754080281247,1.0759388575869109,1.54885627569768,38855.45475,37978.0,39747.0
77,1.159861836484859,0.9372949324966839,1.3928258280408077,39466.819625,38488.0,40298.0
78,1.1305112325801516,0.8979578230531402,1.364104927013974,39937.6175,39091.0,40852.0
79,1.0446150860138295,0.7984949354839266,1.2614566272256533,40052.826,39128.0,40846.0
80,1.0061104712887867,0.7795812503685688,1.236579308985668,40049.43625,39109.0,40953.0
81,1.5229077477118,1.3052948171676322,1.7455260592856663,42808.757125,41896.0,43596.0
82,0.9333994063013106,0.6992862737422221,1.1437523271666143,42239.580125,41368.0,43147.0
83,1.1546848771728664,0.9385451858877124,1.3590058158307645,42968.46675,42153.0,43810.0
84,1.1979846664355727,0.9920850115251267,1.4098263689016606,44019.780125,43195.0,44918.0
85,1.040134258048834,0.8192958195632389,1.260524731486696,44101.265625,43164.0,45026.0
86,1.1054275723679257,0.9008508566747269,1.3155981326131172,44632.61675,43821.0,45536.0
87,1.1206283530389896,0.9296228349511519,1.338410964033685,45263.146,44410.0,46123.0
88,0.9064529549413564,0.7051625114713612,1.103737910804101,44642.3855,43797.0,45456.0
89,1.122116911817613,0.9190078888528189,1.3199568978163105,45353.048375,44542.0,46202.0
90,1.240906155680339,1.0426316566100016,1.4351458616271275,46714.769,45906.0,47653.0
91,1.0918597457527202,0.9109893471208907,1.2969299859596854,47125.06925,46230.0,47934.0
92,1.009404276886196,0.8124024563001186,1.1997405289512852,47089.203,46241.0,47915.0
93,1.0874835613631846,0.8852504291750567,1.2802046277016361,47580.093625,46760.0,48554.0
94,0.9070990756394333,0.7197635960180336,1.0994614662528366,46993.703375,46195.0,47818.0
95,0.951494246338882,0.7547384093093343,1.137693308846927,46706.216,45892.0,47534.0
96,1.0856773516106082,0.9001895212712794,1.2695759896828287,47203.077875,46400.0,48044.0
97,1.0832454045692637,0.8890810928739686,1.2663061858731854,47658.215125,46885.0,48470.0
98,1.1088177024129435,0.923185472292469,1.2998892489270029,48261.457375,47538.0,49134.0
99,0.9787933504153623,0.7876683822435679,1.162101999209585,48067.8165,47230.0,48852.0
100,0.9844570251314164,0.80192930699006,1.1717681250888976,47953.968625,47150.0,48818.0
101,1.1223564269560296,0.9292827670888899,1.3005484005573893,48724.011875,47899.0,49506.0
102,0.9829941758307031,0.8002252214870093,1.1652584767166814,48574.517125,47805.0,49344.0
103,0.9541751805748161,0.7663883063336803,1.1424607473489372,48269.202875,47492.0,49172.0
104,1.0460895779560602,0.8640601842676976,1.2338873288550665,48563.41525,47761.0,49365.0
105,0.9811796125639166,0.7994696592029241,1.1599594634108192,48442.06475,47644.0,49232.0
106,1.0831223364868143,0.8985662366690592,1.2689387426836682,48932.60425,48098.0,49737.0
107,0.9239574707746062,0.736275831697605,1.1101309081777158,48447.747125,47610.0,49197.0
108,1.004629735440477,0.8273878597258993,1.1883424850934825,48491.71425,47709.0,49283.0
109,1.157476716846345,0.9736320490385796,1.3353178993325747,49447.987125,48667.0,50201.0
110,0.9402223255716875,0.7632851759637619,1.1117226205324098,49060.56225,48218.0,49799.0
111,0.7297534921122847,0.5429393209820205,0.9087787755667747,47455.413375,46733.0,48303.0
112,1.0643897185921487,0.8802557860507272,1.2470533187648618,47940.5315,47137.0,48717.0
113,1.2219704297074765,1.0413514589206239,1.3993103351613114,49290.44275,48534.0,50061.0
114,1.0480485751047264,0.8675557935816178,1.2303405096651803,49511.053125,48734.0,50280.0
115,1.016886943477078,0.8343357051861908,1.2016449246370082,49555.087375,48773.0,50386.0
