,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
91,0.9460707263381524,0.7723556645562207,1.141371763898582,49848.862,49045.0,50544.0
92,1.0106884311437836,0.8482081059471952,1.2095506632088806,49935.058,49180.0,50636.0
93,0.9193889773452145,0.7420228280577703,1.0908703442538328,49461.908,48665.0,50384.0
94,1.112341487431012,0.9493452641884885,1.2933548461484046,50147.654,49478.0,50764.0
95,0.9752894854623596,0.8173617922107517,1.154899663968284,49963.148,49185.0,50773.0
96,0.8567084119362669,0.6610069210318448,1.0360123560558843,49114.638,48342.0,49706.0
97,1.0088003743399194,0.8456132433717151,1.1430418905456778,49275.294,48649.0,49927.0
98,1.0724781477456573,0.936320488737144,1.243952002806703,49770.95,49069.0,50353.0
99,1.0893073190092837,0.9317551703797308,1.2844853206263989,50225.696,49369.0,50979.0
100,1.0061902662810922,0.8297896964830795,1.2064631656724254,50254.026,49542.0,51030.0
101,0.9425305006143524,0.7821688021945974,1.1210882284146428,49818.804,49230.0,50677.0
102,0.9401750210157299,0.8219895227150268,1.1123937149644902,49427.394,48891.0,50144.0
103,1.114598536591368,0.9336204529274034,1.2792653560892262,50195.332,49479.0,50949.0
104,0.9870012467701941,0.7875849489936393,1.157429973976178,50070.89,49228.0,50899.0
105,1.0265416328782435,0.8082884310423295,1.1922899520263373,50286.616,49616.0,51092.0
106,0.9203262171241969,0.7693813943946124,1.0800675372961448,49813.068,49120.0,50345.0
107,0.8972188471231586,0.76301707144577,1.044220888127062,49216.914,48647.0,49882.0
108,0.9022452718910776,0.7569664120346681,1.0668572738206121,48748.88,48136.0,49276.0
