,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
84,4.250574619948944,-1.5138988971017617,10.419315160834461,8474.30575,8352.0,8602.0
85,4.259983336849191,-1.58334298110159,10.366220944866141,8580.12625,8455.0,8706.0
86,4.328097459821991,-1.5036297492274033,10.482285092864467,8816.4335,8697.0,8942.0
87,4.359931510611974,-1.9957768122495854,10.148532971450678,9040.58175,8921.0,9176.0
88,4.405645440929691,-1.6388994510882573,10.597223298965293,9004.127625,8866.0,9130.0
89,4.42999098408318,-1.8464460380274346,10.397135015411669,9300.742875,9162.0,9434.0
90,4.4323699962631595,-1.67732474249471,10.850605199594977,9685.881,9548.0,9829.0
91,4.439960937359622,-2.0819345705307315,10.579951741046601,9850.11275,9719.0,9984.0
92,4.4450832507876985,-1.661050524875691,11.221903992299197,9967.470875,9838.0,10098.0
93,4.450451410788352,-2.0114861373754613,10.849085741862437,10197.28625,10060.0,10331.0
94,4.553472632229793,-1.9494672276672145,10.971586481539129,10140.975625,10003.0,10270.0
95,4.59616566015716,-1.873969384169866,11.343936647708357,10201.091125,10060.0,10344.0
96,4.593372409521175,-2.3218333707270364,11.226364562998183,10442.544625,10313.0,10585.0
97,4.592317313587135,-2.578137548901796,11.169101879708,10648.153875,10502.0,10790.0
98,4.6806809428944565,-2.287544935706958,11.36947814553389,10889.629125,10731.0,11023.0
99,4.709059222256878,-2.334813869358568,11.4872467132563,10927.50125,10790.0,11062.0
100,4.67788629333767,-2.1288686949340043,12.054896584149596,11038.07375,10890.0,11171.0
101,4.656480982494941,-2.726039756160542,11.410859234954613,11326.988,11174.0,11468.0
102,4.688737505632163,-1.972914027701925,12.002724888519163,11361.7455,11211.0,11516.0
103,4.653241864780638,-2.691698513052395,11.713138853443011,11421.416625,11273.0,11563.0
104,4.618107460043903,-2.399866939714507,11.520172888783138,11610.13525,11472.0,11768.0
105,4.695214901254241,-2.681246046546428,11.625677694571323,11673.236125,11521.0,11814.0
106,4.767607637062329,-2.4489835826420263,11.801010644350715,11917.60375,11762.0,12065.0
107,4.860366773727424,-2.493706617517194,11.852068768126856,11881.4305,11734.0,12032.0
108,4.897817248901793,-2.3139127930285315,12.268150900364672,12031.321,11887.0,12185.0
109,4.946527008323541,-2.144297494766267,12.503941326437399,12392.24275,12246.0,12546.0
110,4.914248052591512,-2.3451332275100802,12.317173666435599,12345.806,12194.0,12501.0
111,4.965251838836911,-2.9062806130283407,12.279232365098451,12052.360125,11886.0,12192.0
112,4.994937502247375,-2.476687261225315,12.555941256750806,12338.256125,12182.0,12481.0
113,5.059944145898547,-2.357352767998393,12.636157626384641,12782.997,12618.0,12932.0
114,5.144912667948765,-2.4670080691871172,12.615110110117753,12910.8555,12759.0,13065.0
115,5.18844633042508,-2.5720415746577223,12.76340072392154,13044.683375,12891.0,13205.0
116,5.329113763003397,-1.9600072779522622,13.490102721170857,13361.441875,13192.0,13508.0
117,5.408477193159286,-2.1371362526857656,13.266484500003601,13357.452,13184.0,13503.0
118,5.442020905378787,-2.281738773652491,13.161680271594483,13432.55,13277.0,13591.0
119,5.445659048947733,-1.9073442101480524,13.361570686992916,13696.124875,13526.0,13857.0
120,5.514209882840236,-2.2006867095998053,12.896818265292218,13914.51275,13743.0,14076.0
121,5.555643144808683,-2.013135673547186,13.49144244867813,13598.026875,13432.0,13750.0
122,5.581446465632694,-1.9002935846473128,13.684991079678698,13710.48475,13534.0,13859.0
123,5.536813084075093,-1.7005741617583519,13.723240669753725,13877.546625,13717.0,14043.0
124,5.627836178926624,-1.8149333196941684,13.252401529189676,14158.281875,14006.0,14322.0
125,5.688204023202221,-2.066876149303146,13.052764793174868,13915.402875,13757.0,14069.0
126,5.6797590028444045,-1.9716680143572716,13.264446689767562,14239.69075,14075.0,14410.0
127,5.643088312732001,-2.420254243182267,13.009361184231807,14296.427,14123.0,14452.0
128,5.724307166391223,-1.5864803522006377,13.624322956456437,14328.13275,14177.0,14514.0
129,5.843153671337018,-1.2615961336588404,14.018108950079139,14844.485625,14674.0,15007.0
130,5.809617999427505,-1.7299585216995024,13.101451887295836,14830.2485,14664.0,14998.0
131,5.812480521733443,-1.7647136194253905,13.43083659673832,14627.46,14459.0,14788.0
132,5.767579795877527,-1.9159024480294862,13.213575817963802,15041.631625,14875.0,15208.0
133,5.8162995590652224,-2.0383114272520575,13.302490640589928,15244.11075,15073.0,15412.0
134,5.825950849135649,-1.9985715760813694,13.754616669470494,15113.179375,14942.0,15290.0
135,5.832289508376343,-1.6576486330143514,13.6899400257751,15328.375625,15148.0,15493.0
136,5.8766448648301814,-1.9359926138478065,13.817664331193946,15278.00625,15112.0,15444.0
137,5.973885894848864,-2.0641971908732177,13.897982333119433,15565.801,15385.0,15735.0
138,5.989212748367228,-2.246643991724733,13.754025321871733,15410.9855,15234.0,15577.0
139,6.055798743328522,-2.142021160977573,14.039125457253578,15542.870375,15359.0,15698.0
140,6.045169523297755,-2.201487136841007,13.844453912593728,15511.22175,15344.0,15677.0
141,6.076160990078057,-2.2210275022787305,14.094978436590997,15854.962625,15674.0,16030.0
142,6.13635457727182,-2.1197718424010006,14.339766382897743,15856.548875,15689.0,16032.0
143,6.202031132393667,-1.8137653295751686,14.59364655273149,15970.464625,15791.0,16138.0
144,6.209971083044397,-2.1122578740807625,14.149477326286755,16464.74225,16286.0,16639.0
145,6.196693818264775,-2.467377712182909,13.993485685254266,16372.148,16210.0,16555.0
