,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
58,1.8068687717090852,1.4304398138714367,2.1724563302917983,4759.391125,4578.0,4948.0
59,2.1130949676729314,1.7546603918754,2.47845157049902,5470.867125,5246.0,5667.0
60,1.9636216262611905,1.6252843798518568,2.3237806616113468,6073.065,5861.0,6294.0
61,2.042868062720262,1.7179918832929264,2.3673947963996924,6828.87725,6602.0,7063.0
62,1.9766832425729661,1.6422993379755957,2.2828815237524265,7603.053125,7334.0,7823.0
63,1.7766672946465585,1.459533645001658,2.108874403756266,8226.984875,7964.0,8494.0
64,1.9604411083483033,1.6525061113936337,2.25719241759117,9194.804375,8923.0,9487.0
65,1.8606437523055839,1.556750917606009,2.140086893093725,10107.847,9813.0,10393.0
66,1.7307297146585745,1.4331851317936053,2.016009701943448,10909.896,10596.0,11192.0
67,1.7571664026182556,1.4749345308899615,2.014235653599901,11864.836125,11568.0,12173.0
68,1.669448310976357,1.406040148536118,1.9530781652010358,12752.17825,12418.0,13096.0
69,1.7525000846461853,1.466271058555829,2.019722047999149,13886.990875,13507.0,14269.0
70,1.7370616405716368,1.455845477911144,1.9887865321448874,15071.417375,14659.0,15471.0
71,2.0355121018027917,1.7643282763497452,2.298524825210905,17031.846,16598.0,17448.0
72,1.5826365292051991,1.3245045458726918,1.8347619168845015,18024.124375,17608.0,18477.0
73,1.8454921939907394,1.5896791166088398,2.0806359796120444,19841.625625,19389.0,20312.0
74,1.505137492123148,1.2473726159298808,1.7476684457224851,20893.142625,20432.0,21401.0
75,1.7427354919346645,1.5058681917751247,1.995032209617631,22746.8865,22209.0,23292.0
76,1.8438092873915677,1.5822618792037046,2.0768826036367463,25099.421625,24504.0,25662.0
77,1.6378838769626527,1.3968316771744305,1.8687696006994579,26846.864,26259.0,27408.0
78,1.5510416766567925,1.3215040603357895,1.7781400935997493,28452.112875,27842.0,29053.0
79,1.471411981679486,1.2438594224602977,1.698166333461734,29933.28925,29288.0,30606.0
80,1.4528997605254916,1.230727971767464,1.6620978309449383,31458.5875,30876.0,32207.0
81,2.109270648323196,1.9054491045982869,2.3358550635509205,35984.55875,35232.0,36646.0
82,1.607551491478171,1.4040664647035692,1.8219248897759346,38327.075375,37536.0,39071.0
83,1.7671223616976688,1.5589882096367955,1.98581154140198,41672.790125,40878.0,42606.0
84,1.7743912769879322,1.5530747454216787,1.9763569114533721,45491.532125,44611.0,46470.0
85,1.6138882423563843,1.4009300224732668,1.8164141411218349,48592.762125,47603.0,49513.0
86,1.654664623981342,1.45656122283669,1.8614364317883692,52277.940625,51308.0,53269.0
87,1.665024616781398,1.4657312305890544,1.8665752778180138,56324.876375,55352.0,57452.0
88,1.5403449534361748,1.3337567984145653,1.7388528091661206,59719.444,58503.0,60865.0
89,1.8622822296668768,1.6492837093820687,2.060638410156425,65978.170375,64704.0,67274.0
90,1.969620729217043,1.7791108981588972,2.1721080022895536,73724.869,72430.0,75085.0
91,1.789790483964528,1.5940882840760624,1.9749299594669287,80313.142625,78847.0,81720.0
92,1.7708101309567625,1.5731707262032328,1.9712768855537701,87378.877625,85714.0,89045.0
93,1.817052659745978,1.6204739150366518,2.001584180646666,95709.608,94002.0,97402.0
94,1.5959797984069857,1.3989348186820925,1.769558889687532,102033.5485,100283.0,103811.0
95,1.5837360741545392,1.3930040990598216,1.7714588125413622,108668.53125,106413.0,110658.0
96,1.6782686180077417,1.4925032736656072,1.8675274196824994,117387.637625,115374.0,119448.0
97,1.7284372978788782,1.530325166218578,1.922593906070242,127465.06425,125065.0,129863.0
98,1.7110458468401435,1.5411668541748944,1.8948764685447097,137934.573625,135706.0,140225.0
99,1.4508529016278833,1.2680386529538081,1.644922029813154,144650.703375,142248.0,147388.0
100,1.54419976619001,1.3663387274752077,1.7181266016984886,153685.7225,151050.0,156284.0
101,1.7238981290558522,1.5494043358883425,1.9002595236473554,167072.671375,164213.0,169777.0
102,1.4863068725711557,1.3001436478851502,1.672594373272925,176041.398125,172994.0,179101.0
103,1.5013978348787334,1.315041382243575,1.6921589318313828,185970.980625,182466.0,189375.0
104,1.6016795563160982,1.437489800964795,1.779973601125256,199031.632,195923.0,202256.0
105,1.6774768005751284,1.5102632404577756,1.8469150692643193,215031.82675,211807.0,218548.0
106,1.7695515357107388,1.5993722962135566,1.9429004480552268,234477.788625,230932.0,238142.0
107,1.6201992420732387,1.4442892404172698,1.7870145174072056,250866.70875,246602.0,255308.0
108,1.794366769404019,1.598761330649669,1.9879011841814345,274356.874125,269174.0,279684.0
109,1.9442771041113074,1.774179030987231,2.1159146877913075,305317.074875,300432.0,310652.0
110,1.6867223375404892,1.5228711772330732,1.854650647515451,328955.470625,324376.0,334508.0
111,1.3862410780807168,1.2246314971599999,1.556529741873695,342082.793625,336665.0,347068.0
112,1.7748021722886071,1.6170131176638767,1.9344433843152626,373729.812875,368185.0,379268.0
113,2.1064669969273195,1.9300160676859088,2.2901636112971206,424530.821375,417727.0,433276.0
114,1.9804027718971045,1.8033692557021832,2.1566629339682875,473793.605375,464705.0,481357.0
115,1.7955908415356903,1.6289061602023835,1.9493179511700993,515947.5785,508140.0,522982.0
